geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh,VoroninScor
"POLYGON ((30.69135537192483 46.52752004650777, 30.69547995152071 46.523555465270654, 30.692465121438534 46.519349854770596, 30.68532606891204 46.51910865460362, 30.681201086044872 46.523073105174255, 30.684215558881498 46.5272788865746, 30.69135537192483 46.52752004650777))",0.0057682223387519665,881e5dcae3fffff,1.0,0.0,1.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.010341885950521688,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.665128326737323
"POLYGON ((30.712774157685974 46.52824082623724, 30.716897432706848 46.52427563067805, 30.713881625580985 46.52007075571974, 30.706742899992168 46.519830905307494, 30.702619221072307 46.523795970350285, 30.70563467154629 46.52800101631795, 30.712774157685974 46.52824082623724))",0.010880964866282119,881e5dca81fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011982413544195814,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.146468200249975
"POLYGON ((30.735297144965973 46.52078760778594, 30.728158748286997 46.5205491069377, 30.724036374351485 46.52451478596861, 30.727052801527236 46.52871909621013, 30.734191958790465 46.528957556306274, 30.736129449365475 46.527093467186226, 30.736183 46.5269297, 30.7365046 46.5265661, 30.7367227294846 46.52652266336944, 30.737524252889557 46.52575150552335, 30.7363947 46.5230507, 30.73568119604836 46.52132281501023, 30.735297144965973 46.52078760778594))",0.11982170949134767,881e5dca9dfffff,1.0,0.07692307692307693,1.0,0.0,0.16666666666666666,0.0,1.0,0.1111111111111111,0.0,1.0,0.0,0.0,0.0701752083470044,0.9933774834437086,0.0,1.0,0.0,0.0,0.021739130434782608,1.0,0.0,0.0,0.9761904761904762,0.0,0.0,-4.091410275310476
"MULTIPOLYGON (((30.674061490559062 46.52283125011534, 30.673812218609815 46.523070739603334, 30.6745673 46.5231612, 30.6748166821726 46.52285683236472, 30.674061490559062 46.52283125011534)), ((30.68009007873136 46.53124298375887, 30.684215558881498 46.5272788865746, 30.681201086044872 46.523073105174255, 30.675003113617226 46.522863147762855, 30.6764123 46.5231963, 30.6765375 46.5261712, 30.6760271 46.5280131, 30.6747657 46.5300194, 30.6743527 46.5308214, 30.674224968147 46.53104435619132, 30.68009007873136 46.53124298375887)))",0.016649187205034086,881e5dcae1fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.020290045278561587,1.0,0.0,1.0,0.11428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.262313150416993
"POLYGON ((30.701510495561337 46.53196572815809, 30.70563467154629 46.52800101631795, 30.702619221072307 46.523795970350285, 30.69547995152071 46.523555465270654, 30.69135537192483 46.52752004650777, 30.694370465397498 46.531725263423795, 30.701510495561337 46.53196572815809))",0.00026219192448872575,881e5dca8dfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0037666513550757923,1.0,0.0,1.0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.92671556669133
"POLYGON ((30.722929930744904 46.53268442222215, 30.727052801527236 46.52871909621013, 30.724036374351485 46.52451478596861, 30.716897432706848 46.52427563067805, 30.712774157685974 46.52824082623724, 30.715790228454292 46.53244530753606, 30.722929930744904 46.53268442222215))",0.015076035658101731,881e5dca8bfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.09106896778003806,1.0,0.02702702702702703,1.0,0.0,0.07692307692307693,0.021739130434782608,1.0,0.1111111111111111,0.0,0.9761904761904762,0.0,0.0,-8.842169942958645
"POLYGON ((30.690245388570073 46.53568949129764, 30.694370465397498 46.531725263423795, 30.69135537192483 46.52752004650777, 30.684215558881498 46.5272788865746, 30.68009007873136 46.53124298375887, 30.683104814853266 46.53544837156215, 30.690245388570073 46.53568949129764))",0.0,881e5dcaebfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.010604370365509548,1.0,0.0,1.0,0.11428571428571428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.692153643648195
"POLYGON ((30.71166645641998 46.536410149915724, 30.715790228454292 46.53244530753606, 30.712774157685974 46.52824082623724, 30.70563467154629 46.52800101631795, 30.701510495561337 46.53196572815809, 30.704526209572727 46.536170380453285, 30.71166645641998 46.536410149915724))",0.0008521237545883587,881e5dca89fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.019463219371349826,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.272236964212311
"POLYGON ((30.733086539714243 46.53712675809598, 30.737209005918412 46.533161301694754, 30.734191958790465 46.528957556306274, 30.727052801527236 46.52871909621013, 30.722929930744904 46.53268442222215, 30.725946621709987 46.536888338715805, 30.733086539714243 46.53712675809598))",0.2394467750393288,881e5dcad7fffff,1.0,0.0,1.0,0.0,0.0,0.05714285714285714,1.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.07029332633374893,1.0,0.02702702702702703,1.0,0.0,0.07692307692307693,0.010869565217391304,1.0,0.1111111111111111,0.0,1.0,0.0,0.0,-4.076981319049354
"POLYGON ((30.671837720507018 46.539170340299826, 30.67897883730523 46.53941211522254, 30.683104814853266 46.53544837156215, 30.68009007873136 46.53124298375887, 30.674224968147 46.53104435619132, 30.6739303 46.5315587, 30.6734304 46.532277, 30.6726534 46.5346235, 30.6722452 46.5362953, 30.6743734 46.5364476, 30.6740266 46.5373001, 30.6730637 46.5381103, 30.6720125 46.5382132, 30.6716633 46.5384294, 30.671414366117602 46.53857969060139, 30.671837720507018 46.539170340299826))",0.03192186680650236,881e5dcae9fffff,1.0,0.0,1.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009698799133801431,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.100867257930469
"POLYGON ((30.70040153640785 46.540134738953256, 30.704526209572727 46.536170380453285, 30.701510495561337 46.53196572815809, 30.694370465397498 46.531725263423795, 30.690245388570073 46.53568949129764, 30.693260745475015 46.53989431452816, 30.70040153640785 46.540134738953256))",0.0005899318300996329,881e5dcac7fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.00200800577465713,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.452032938669012
"POLYGON ((30.72182325396606 46.540853311571404, 30.725946621709987 46.536888338715805, 30.722929930744904 46.53268442222215, 30.715790228454292 46.53244530753606, 30.71166645641998 46.536410149915724, 30.71468279087266 46.540614237453674, 30.72182325396606 46.540853311571404))",0.06148400629260619,881e5dcad5fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06751099153487762,1.0,0.0,1.0,0.0,0.0,0.021739130434782608,1.0,0.0,0.0,0.9761904761904762,0.0,0.0,-9.54806569119556
"POLYGON ((30.671837720507018 46.539170340299826, 30.671414366117602 46.53857969060139, 30.6709408 46.5388656, 30.6705257 46.539159, 30.6704047 46.5393718, 30.667922 46.5410271, 30.6655792 46.5393226, 30.6650744 46.5389004, 30.663735 46.5390282, 30.6629487 46.5390277, 30.6603837 46.5388743, 30.6588502 46.5388721, 30.6620473 46.5413162, 30.6617588 46.5418971, 30.6627006 46.5427884, 30.663137 46.5427407, 30.6635817 46.5426546, 30.6639567 46.5425335, 30.6642706 46.5424076, 30.664839 46.5421809, 30.6652037 46.5420851, 30.6655848 46.5420411, 30.6659934 46.5420253, 30.6661847 46.5420341, 30.6665007 46.542068, 30.6672315 46.54216, 30.6680558 46.5422563, 30.668584751104028 46.542294338745045, 30.671837720507018 46.539170340299826))",0.03198741478762454,881e5dca17fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.006325874401207428,1.0,0.0,1.0,0.05714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.43804745039587
"POLYGON ((30.710558521710116 46.5445787265163, 30.71468279087266 46.540614237453674, 30.71166645641998 46.536410149915724, 30.704526209572727 46.536170380453285, 30.70040153640785 46.540134738953256, 30.70341751399853 46.544338997474576, 30.710558521710116 46.5445787265163))",0.011077608809648663,881e5dcac3fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.020605026576547017,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.056309191059132
"POLYGON ((30.7319808876645 46.54529521291616, 30.736103850778377 46.54133010964821, 30.733086539714243 46.53712675809598, 30.725946621709987 46.536888338715805, 30.72182325396606 46.540853311571404, 30.724840208762405 46.54505683421581, 30.7319808876645 46.54529521291616))",0.035199265862611434,881e5dcad1fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08727606798346348,1.0,0.0,1.0,0.0,0.0,0.043478260869565216,1.0,0.0,0.0,0.9761904761904762,0.0,0.0,-9.702196691831334
"POLYGON ((30.681993836754184 46.543617109327364, 30.67897883730523 46.53941211522254, 30.671837720507018 46.539170340299826, 30.668584751104028 46.542294338745045, 30.6687775 46.5423082, 30.669314 46.5423614, 30.670596 46.5427507, 30.6712316 46.5429975, 30.671655 46.5431143, 30.671907 46.5431152, 30.6725429 46.5428833, 30.6730892 46.5426636, 30.6741266 46.5423189, 30.6743053 46.5422675, 30.6744046 46.5422599, 30.6744984 46.5422698, 30.674619 46.5422932, 30.6764051 46.5425767, 30.6773121 46.5427313, 30.6777834 46.542815, 30.6780722 46.5429213, 30.6786796 46.5431351, 30.6794792 46.5434468, 30.6804944 46.5438689, 30.6808439 46.5440088, 30.6813711614119 46.544215175518936, 30.681993836754184 46.543617109327364))",0.002097535395909806,881e5dca13fffff,1.0,0.0,1.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.012323643283680031,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.671105444643532
"POLYGON ((30.6992923435388 46.54830300249696, 30.70341751399853 46.544338997474576, 30.70040153640785 46.540134738953256, 30.693260745475015 46.53989431452816, 30.689135171301185 46.54385818890126, 30.692150791680238 46.54806261834497, 30.6992923435388 46.54830300249696))",6.554798112218144e-05,881e5dcac1fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.002808583240370103,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.454514840991433
"POLYGON ((30.720716343942012 46.54902145377755, 30.724840208762405 46.54505683421581, 30.72182325396606 46.540853311571404, 30.71468279087266 46.540614237453674, 30.710558521710116 46.5445787265163, 30.713575119889075 46.54878242019204, 30.720716343942012 46.54902145377755))",0.037690089145254325,881e5dcaddfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.029345757595642757,1.0,0.0,1.0,0.0,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-10.349695752416933
"POLYGON ((30.692150791680238 46.54806261834497, 30.689135171301185 46.54385818890126, 30.681993836754184 46.543617109327364, 30.6813711614119 46.544215175518936, 30.6820756 46.5444909, 30.6831862 46.5449928, 30.6852329 46.5459006, 30.6862941 46.546385, 30.6871532 46.5468741, 30.6880519 46.547372, 30.6892637 46.5480369, 30.6898536 46.5483867, 30.6904307 46.5487291, 30.691065113117958 46.54910552546669, 30.692150791680238 46.54806261834497))",0.0,881e5dcacdfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.312483061589006
"POLYGON ((30.713575119889075 46.54878242019204, 30.710558521710116 46.5445787265163, 30.70341751399853 46.544338997474576, 30.6992923435388 46.54830300249696, 30.702308584750643 46.552506867143116, 30.70868445407477 46.5527208510473, 30.7088065 46.5526153, 30.709533193448802 46.55266694187196, 30.713575119889075 46.54878242019204))",0.004391714735186156,881e5dcacbfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01795393398516963,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.216537998462156
"POLYGON ((30.730875002568375 46.55346292052815, 30.734998462706805 46.54949817053086, 30.7319808876645 46.54529521291616, 30.724840208762405 46.54505683421581, 30.720716343942012 46.54902145377755, 30.722330594843225 46.551270181836415, 30.7250772 46.5509273, 30.7309962 46.5520773, 30.730489 46.5527479, 30.72989074506516 46.55343007196791, 30.730875002568375 46.55346292052815))",0.008455689564761405,881e5dcad9fffff,1.0,0.0,1.0,0.0,0.0,0.02857142857142857,1.0,0.0,0.0,1.0,0.0,0.0,0.03292866986022705,0.9933774834437086,0.0,0.9895833333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.742657942237075
"POLYGON ((30.702308584750643 46.552506867143116, 30.6992923435388 46.54830300249696, 30.692150791680238 46.54806261834497, 30.691065113117958 46.54910552546669, 30.6914554 46.5493371, 30.6923959 46.5500441, 30.6926552 46.5502544, 30.6934136 46.5508974, 30.6943552 46.5516978, 30.6951659 46.5523835, 30.6953915 46.5525925, 30.6961503 46.5533409, 30.6969421 46.5541713, 30.6975048 46.5547595, 30.6975576 46.5548377, 30.6984613 46.5558393, 30.698634299935385 46.55603686147128, 30.702308584750643 46.552506867143116))",0.0001966439433665443,881e5dcac9fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.003372924732594002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.446249506824305
"POLYGON ((30.720716343942012 46.54902145377755, 30.713575119889075 46.54878242019204, 30.709533193448802 46.55266694187196, 30.7107667 46.5527546, 30.7192045 46.5533812, 30.7190976 46.5520086, 30.7196539 46.551716, 30.7203583 46.5515164, 30.722330594843225 46.551270181836415, 30.720716343942012 46.54902145377755))",0.028120083901415835,881e5dc137fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.016313406391495505,0.9933774834437086,0.0,0.9895833333333334,0.0,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-10.828566168452172
"POLYGON ((30.702308584750643 46.552506867143116, 30.698634299935385 46.55603686147128, 30.6990438 46.5565045, 30.7007891 46.5561978, 30.7014086 46.555033, 30.7072971 46.5539207, 30.70868445407477 46.5527208510473, 30.702308584750643 46.552506867143116))",0.014682747771368642,881e5dc135fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.006076514206968961,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.129491535520513
"POLYGON ((30.74103449705374 46.5579031265594, 30.745157552170365 46.55393824619018, 30.74213935698001 46.54973585374128, 30.734998462706805 46.54949817053086, 30.730875002568375 46.55346292052815, 30.73389284163088 46.55766548410409, 30.74103449705374 46.5579031265594))",0.024252753015207133,881e5dc1e5fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01698274164971455,0.9933774834437086,0.0,0.9791666666666666,0.0,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-11.003386100260823
"POLYGON ((30.756420814211584 46.55020986993659, 30.752298661376937 46.55417523383831, 30.755317476617336 46.55837706098543, 30.762458800319408 46.55861335299905, 30.766580547504837 46.55464785887602, 30.764170457451613 46.55129383557633, 30.7640714 46.5512568, 30.762052520876633 46.550396263975436, 30.756420814211584 46.55020986993659))",0.07623230204509701,881e5dc1e3fffff,0.9736842105263158,0.0,0.9538461538461539,0.047619047619047616,0.0,0.02857142857142857,0.9333333333333333,0.1111111111111111,0.0,1.0,0.0,0.18181818181818182,0.02485727409935035,1.0,0.0,0.9791666666666666,0.0,0.0,0.010869565217391304,1.0,0.0,0.15789473684210525,1.0,0.0,0.030303030303030304,-7.873108156386407
"POLYGON ((30.773721323987637 46.554883496308605, 30.776741114467708 46.559084586735004, 30.783882104475342 46.55931952850047, 30.785546317714193 46.55771764829352, 30.7854908 46.5576939, 30.7854234 46.5569054, 30.7853975 46.5566927, 30.7843681 46.5566329, 30.78268 46.5563709, 30.7816917 46.5561614, 30.7815851 46.5561355, 30.7805124 46.5559232, 30.7776447 46.5552618, 30.775747 46.554846, 30.7742458 46.5544884, 30.77415671227163 46.55446447053318, 30.773721323987637 46.554883496308605))",0.03244625065547981,881e5dc181fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.08994028479559026,1.0,0.0,0.9895833333333334,0.0,0.0,0.010869565217391304,1.0,0.0,0.15789473684210525,1.0,0.0,0.09090909090909091,-8.144181476688223
"POLYGON ((30.75119482686232 46.56234207166291, 30.755317476617336 46.55837706098543, 30.752298661376937 46.55417523383831, 30.745157552170365 46.55393824619018, 30.74103449705374 46.5579031265594, 30.74405295641122 46.562105124881334, 30.75119482686232 46.56234207166291))",0.008783429470372313,881e5dc1e1fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02563160312356454,0.9867549668874173,0.0,0.9583333333333334,0.02857142857142857,0.0,0.010869565217391304,0.9761904761904762,0.1111111111111111,0.0,1.0,0.0,0.06060606060606061,-10.71443724904251
"POLYGON ((30.7726197732712 46.56305021101558, 30.776741114467708 46.559084586735004, 30.773721323987637 46.554883496308605, 30.766580547504837 46.55464785887602, 30.762458800319408 46.55861335299905, 30.76547823551163 46.56281461470854, 30.7726197732712 46.56305021101558))",0.0822627163083377,881e5dc18dfffff,1.0,0.0,1.0,0.0,0.0,0.02857142857142857,1.0,0.0,0.07692307692307693,1.0,0.0,0.09090909090909091,0.049950784172189774,0.9867549668874173,0.0,0.9583333333333334,0.02857142857142857,0.0,0.010869565217391304,0.9761904761904762,0.1111111111111111,0.10526315789473684,1.0,0.0,0.12121212121212122,-5.4099040889887045
"POLYGON ((30.783882104475342 46.55931952850047, 30.786902514563618 46.5635200533059, 30.787670207360605 46.56354523519541, 30.786918 46.5583044, 30.785546317714193 46.55771764829352, 30.783882104475342 46.55931952850047))",0.27910330361824853,881e5dc18bfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04508169827416497,0.9867549668874173,0.0,1.0,0.0,0.07692307692307693,0.0,0.9523809523809523,0.0,0.0,1.0,0.0,0.12121212121212122,-5.225320511143288
"POLYGON ((30.74405295641122 46.562105124881334, 30.74103449705374 46.5579031265594, 30.73389284163088 46.55766548410409, 30.72976888435304 46.561629880693374, 30.73097900757853 46.563314761103975, 30.7310759 46.5632161, 30.7317804 46.5625937, 30.7325706 46.5622516, 30.733589 46.5620351, 30.7347201 46.5619417, 30.7380833 46.5618345, 30.7389 46.5619028, 30.7404277 46.5622171, 30.740773 46.5622262, 30.7412144 46.5621456, 30.7427542 46.5621923, 30.743765795123803 46.56238121176384, 30.74405295641122 46.562105124881334))",0.0003932878867330886,881e5dc1edfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.011811798674453705,0.9933774834437086,0.0,0.9895833333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.515074687655375
"POLYGON ((30.761355991458053 46.5667797556306, 30.76547823551163 46.56281461470854, 30.762458800319408 46.55861335299905, 30.755317476617336 46.55837706098543, 30.75119482686232 46.56234207166291, 30.752636890428878 46.56434888640541, 30.7541064 46.564861, 30.7558109 46.5655426, 30.7560927 46.5656577, 30.7562419 46.5657186, 30.7570571 46.5661521, 30.7575836 46.5665086, 30.757720587977136 46.566659501134545, 30.761355991458053 46.5667797556306))",0.00137650760356581,881e5dc1ebfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04496358028742044,0.9867549668874173,0.0,0.96875,0.02857142857142857,0.0,0.021739130434782608,0.9761904761904762,0.1111111111111111,0.05263157894736842,1.0,0.0,0.09090909090909091,-9.875261912937153
"POLYGON ((30.782781579695758 46.567485807680185, 30.786902514563618 46.5635200533059, 30.783882104475342 46.55931952850047, 30.776741114467708 46.559084586735004, 30.7726197732712 46.56305021101558, 30.775639828316894 46.56725090715166, 30.782781579695758 46.567485807680185))",0.08481908757210278,881e5dc189fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.13109784106568673,0.9867549668874173,0.0,0.9791666666666666,0.0,0.07692307692307693,0.010869565217391304,0.9523809523809523,0.0,0.05263157894736842,0.9761904761904762,0.0,0.21212121212121213,-5.730388363387021
"POLYGON ((30.72976888435304 46.561629880693374, 30.73389284163088 46.55766548410409, 30.730875002568375 46.55346292052815, 30.72989074506516 46.55343007196791, 30.7292357 46.554177, 30.7264596 46.5557117, 30.7264855 46.5566071, 30.7262279 46.5574921, 30.7261221 46.5578267, 30.7259547 46.5580881, 30.7243089 46.5594457, 30.72411 46.5598994, 30.724034 46.5600716, 30.724233 46.5603381, 30.7244855 46.5607916, 30.72418 46.5614154, 30.724163048288474 46.561442843615716, 30.72976888435304 46.561629880693374))",0.018484530676455165,881e5dc133fffff,0.9868421052631579,0.0,0.9846153846153847,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.013767307566113262,1.0,0.0,1.0,0.0,0.0,0.010869565217391304,1.0,0.0,0.0,1.0,0.0,0.0,-11.381494256096305
"POLYGON ((30.721519570408724 46.56955783629566, 30.723827434726758 46.56963481619636, 30.7237651 46.569137, 30.7239435 46.5680485, 30.7249302 46.5667441, 30.7259767 46.5659708, 30.7273624 46.565546, 30.7277987 46.5655099, 30.7282676 46.5653731, 30.7285387 46.5650996, 30.7294955 46.5645805, 30.7303966 46.5639078, 30.73097900757853 46.563314761103975, 30.72976888435304 46.561629880693374, 30.724163048288474 46.561442843615716, 30.723097 46.5631687, 30.7229961 46.5639503, 30.7227428 46.5646402, 30.7226235 46.5649543, 30.72060064798423 46.568278197711905, 30.721519570408724 46.56955783629566))",0.009766649187205033,881e5dc13bfffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.009278824069820854,0.9933774834437086,0.0,0.9895833333333334,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-11.181508636263693
"POLYGON ((30.721519570408724 46.56955783629566, 30.72060064798423 46.568278197711905, 30.7201433 46.5690297, 30.719789751110557 46.57121981149742, 30.721519570408724 46.56955783629566))",0.02864446775039329,881e5dc139fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0019423846709101648,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.720169859872037
"POLYGON ((30.719540338305166 46.57650942326215, 30.7197526 46.5765776, 30.7208484 46.5769325, 30.7219214 46.574824, 30.7227262 46.573903, 30.724052 46.5730944, 30.7241805 46.5728762, 30.7242324 46.5725002, 30.7241078 46.5720054, 30.7239532 46.5706392, 30.723827434726758 46.56963481619636, 30.721519570408724 46.56955783629566, 30.719789751110557 46.57121981149742, 30.7196424 46.5721326, 30.7193778 46.5725522, 30.7188561 46.5734059, 30.718189 46.5742665, 30.718094720788727 46.574496704287675, 30.719540338305166 46.57650942326215))",0.0011143156790770843,881e5dc115fffff,1.0,0.0,1.0,0.047619047619047616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.007454557385655227,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.910889269389006
"POLYGON ((30.77151799030459 46.571216178254566, 30.775639828316894 46.56725090715166, 30.7726197732712 46.56305021101558, 30.76547823551163 46.56281461470854, 30.761355991458053 46.5667797556306, 30.764375691111212 46.57098062303686, 30.77151799030459 46.571216178254566))",0.05145516518091243,881e5dc1c7fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06316687446682853,1.0,0.0,0.9791666666666666,0.0,0.0,0.010869565217391304,1.0,0.0,0.05263157894736842,0.9761904761904762,0.14285714285714285,0.21212121212121213,-7.5364507777333145
"POLYGON ((30.786902514563618 46.5635200533059, 30.782781579695758 46.567485807680185, 30.78580225449647 46.57168593810728, 30.792944219056288 46.57192014278552, 30.794753098408318 46.57017915083889, 30.794632 46.5701696, 30.7936941 46.5702728, 30.7935564 46.5702727, 30.7933151 46.5702283, 30.792851 46.5701522, 30.7928175 46.5701231, 30.7926093 46.5696849, 30.7925647 46.5694551, 30.7926944 46.569117, 30.7924755 46.568901, 30.7917017 46.5684974, 30.7919331 46.567946, 30.7914366 46.5678663, 30.7904407 46.5677104, 30.7890898 46.5658888, 30.7878688 46.5644698, 30.7877186 46.5638824, 30.787670207360605 46.56354523519541, 30.786902514563618 46.5635200533059))",0.11025170424750917,881e5dc1d5fffff,0.9736842105263158,0.0,1.0,0.0,0.16666666666666666,0.0,0.8666666666666667,0.0,0.0,1.0,0.0,0.18181818181818182,0.18589146269440252,0.9139072847682119,0.0,0.9479166666666666,0.02857142857142857,0.38461538461538464,0.09782608695652174,0.8809523809523809,1.0,0.0,0.9761904761904762,0.14285714285714285,0.5151515151515151,1.4109566930166149
"POLYGON ((30.753110103537065 46.57470920052683, 30.754295018477233 46.574748385026716, 30.7547565 46.5746445, 30.7553502 46.5745675, 30.7558414 46.5745362, 30.7560887 46.5747044, 30.756328791568844 46.574815640809184, 30.760252950074644 46.57494541062075, 30.764375691111212 46.57098062303686, 30.761355991458053 46.5667797556306, 30.757720587977136 46.566659501134545, 30.7579223 46.5668817, 30.7581795 46.567712, 30.7581918 46.5688831, 30.7579898 46.5700937, 30.7576937 46.5713434, 30.757247 46.5725173, 30.7559466 46.5741568, 30.7549571 46.5744231, 30.7538189 46.5745612, 30.753075349616353 46.57466084480212, 30.753110103537065 46.57470920052683))",0.008062401678028316,881e5dc1c5fffff,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01812454885491174,1.0,0.0,1.0,0.02857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,-10.112846682336466
