geometry,population,h3_index,count_cafe,count_university,count_restaurant,count_tourism,count_sport,count_office,count_fastfood,count_transport,count_entertainment,count_bar_pub,count_market,count_mall,population_neigh,count_cafe_neigh,count_university_neigh,count_restaurant_neigh,count_tourism_neigh,count_sport_neigh,count_office_neigh,count_fastfood_neigh,count_transport_neigh,count_entertainment_neigh,count_bar_pub_neigh,count_market_neigh,count_mall_neigh
"POLYGON ((30.664232786876187 46.48965872802731, 30.668357083799172 46.48569347950888, 30.665344904074132 46.48148499688652, 30.658208784993818 46.48124159198392, 30.654084085971988 46.485206709714525, 30.657095908035497 46.48941536313177, 30.664232786876187 46.48965872802731))",4170.0,881e5dc815fffff,0,0,0,0,0,2,0,0,0,1,0,0,21749.0,2,0,0,2,0,2,0,1,0,0,1,1
"POLYGON ((30.631558130112108 46.49264671949944, 30.63568462681656 46.488682569848066, 30.632673783589784 46.48447318207473, 30.625536802167478 46.484227773325415, 30.621409904280636 46.488191791953305, 30.624420388904653 46.492401350350185, 30.631558130112108 46.49264671949944))",56.0,881e5dc805fffff,0,0,0,0,0,0,0,0,0,0,0,0,1361.0,0,0,0,0,0,0,0,1,0,0,2,0
"POLYGON ((30.65297071192149 46.49338012782031, 30.657095908035497 46.48941536313177, 30.654084085971988 46.485206709714525, 30.646947425711105 46.48496265024851, 30.642821827786612 46.48892728406298, 30.64583329183965 46.49313610821372, 30.65297071192149 46.49338012782031))",3329.0,881e5dc803fffff,0,0,0,0,0,0,0,0,0,0,0,0,12046.0,0,0,0,0,0,3,0,2,0,1,0,0
"POLYGON ((30.613154712570537 46.49611899132273, 30.620292993543295 46.49636501559158, 30.624420388904653 46.492401350350185, 30.621409904280636 46.488191791953305, 30.614579961825864 46.48795633190686, 30.6145279 46.4883505, 30.614391 46.4891541, 30.6138892 46.491447, 30.6135473 46.4928179, 30.6135335 46.4928814, 30.6135035 46.493045, 30.6134948 46.4931503, 30.612914784261985 46.495783446146724, 30.613154712570537 46.49611899132273))",108.0,881e5dc863fffff,0,0,0,0,0,0,0,0,0,0,1,0,470.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.64583329183965 46.49313610821372, 30.642821827786612 46.48892728406298, 30.63568462681656 46.488682569848066, 30.631558130112108 46.49264671949944, 30.633434093037927 46.49526898488818, 30.6344199 46.4941749, 30.6371956 46.4947468, 30.6383966 46.4950134, 30.6384503 46.495079, 30.638432 46.4956866, 30.641955 46.4956421, 30.642342 46.4955707, 30.6433752 46.4954231, 30.643393629522045 46.49548009340961, 30.64583329183965 46.49313610821372))",321.0,881e5dc801fffff,0,0,0,0,0,0,0,1,0,0,0,0,4019.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.663120435461792 46.497831713135724, 30.667245229425838 46.4938668176365, 30.664232786876187 46.48965872802731, 30.657095908035497 46.48941536313177, 30.65297071192149 46.49338012782031, 30.653441387617562 46.494037720827016, 30.6542808 46.4937954, 30.6567777 46.4931123, 30.6590455 46.492604, 30.6591041 46.4927724, 30.6591435 46.4927848, 30.6591192 46.4928159, 30.6594579 46.493789, 30.659419 46.4954907, 30.6589456 46.4955411, 30.6588728364686 46.49768691080835, 30.663120435461792 46.497831713135724))",4586.0,881e5dc81dfffff,0,0,0,0,0,1,0,0,0,0,0,0,14275.0,0,0,0,0,0,3,0,0,0,1,1,0
"POLYGON ((30.613154712570537 46.49611899132273, 30.612914784261985 46.495783446146724, 30.6128375 46.4961343, 30.612759408219887 46.4964984852656, 30.613154712570537 46.49611899132273))",16.0,881e5dc861fffff,0,0,0,0,0,0,0,0,0,0,0,0,275.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.631558130112108 46.49264671949944, 30.624420388904653 46.492401350350185, 30.620292993543295 46.49636501559158, 30.623303740528673 46.500574181024774, 30.628492906344157 46.50075251760695, 30.6312634 46.4976781, 30.633434093037927 46.49526898488818, 30.631558130112108 46.49264671949944))",58.0,881e5dc80dfffff,0,0,0,0,0,0,0,0,0,0,0,0,752.0,0,0,0,0,0,0,0,1,0,0,1,0
"POLYGON ((30.65297071192149 46.49338012782031, 30.64583329183965 46.49313610821372, 30.643393629522045 46.49548009340961, 30.6438249 46.4968138, 30.653441387617562 46.494037720827016, 30.65297071192149 46.49338012782031))",337.0,881e5dc80bfffff,0,0,0,0,0,0,0,0,0,0,0,0,8315.0,0,0,0,0,0,1,0,1,0,0,0,0
"POLYGON ((30.623303740528673 46.500574181024774, 30.620292993543295 46.49636501559158, 30.613154712570537 46.49611899132273, 30.612759408219887 46.4964984852656, 30.6125269 46.4975828, 30.6121271 46.4994475, 30.6114013 46.5028327, 30.6117208 46.5028703, 30.62008256960247 46.50366692219482, 30.623303740528673 46.500574181024774))",167.0,881e5dc86bfffff,0,0,0,0,0,0,0,0,0,0,0,0,282.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.663120435461792 46.497831713135724, 30.6588728364686 46.49768691080835, 30.6588487 46.4983987, 30.6622177 46.4988968, 30.6622324 46.499353, 30.6631429 46.4995227, 30.6638329 46.4994896, 30.6643462 46.4996893, 30.664463417556284 46.49970738973556, 30.663120435461792 46.497831713135724))",79.0,881e5dc857fffff,0,0,0,0,0,0,0,0,0,0,0,0,8036.0,0,0,0,0,0,1,0,0,0,0,0,0
"POLYGON ((30.623303740528673 46.500574181024774, 30.62008256960247 46.50366692219482, 30.6239755 46.5040378, 30.6219965 46.5067086, 30.6230255 46.5068197, 30.628492906344157 46.50075251760695, 30.623303740528673 46.500574181024774))",100.0,881e5dc847fffff,0,0,0,0,0,0,0,0,0,0,0,0,225.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.684532704040937 46.498558989085765, 30.688656195748187 46.49459347918198, 30.685642775635095 46.49038612440918, 30.678506220894995 46.49014410864504, 30.67438232641021 46.49410948788789, 30.677395389349197 46.498317013552025, 30.684532704040937 46.498558989085765))",3651.0,881e5dc81bfffff,0,0,0,0,0,0,0,0,0,0,0,0,17073.0,0,0,0,0,2,4,0,0,0,0,2,1
"POLYGON ((30.705943996479995 46.499282217241586, 30.710066184893314 46.49531609341685, 30.70705178815059 46.491109473774664, 30.699915559481813 46.49086880695289, 30.695792967663778 46.494834800266716, 30.698807007825355 46.49904159090948, 30.705943996479995 46.499282217241586))",1299.0,881e5dc8c9fffff,0,0,0,0,0,0,0,0,0,0,1,0,15749.0,3,1,1,0,5,6,0,0,0,0,0,2
"POLYGON ((30.72735430686588 46.5000013981726, 30.731475190949425 46.49603466091094, 30.728459818511617 46.491828776693076, 30.721323917884366 46.49158945862357, 30.717202629769357 46.495556065524504, 30.7202176462192 46.49976212085196, 30.72735430686588 46.5000013981726))",6282.0,881e5dcab7fffff,5,8,0,4,1,5,1,0,2,1,5,2,35425.0,21,13,4,12,4,24,1,0,5,3,1,4
"POLYGON ((30.677395389349197 46.498317013552025, 30.67438232641021 46.49410948788789, 30.667245229425838 46.4938668176365, 30.663120435461792 46.497831713135724, 30.664463417556284 46.49970738973556, 30.6664936 46.5000207, 30.6671297 46.4986944, 30.6672091 46.4986592, 30.6686122 46.4989866, 30.6711448 46.4988474, 30.6710774 46.4983303, 30.6736967 46.4984629, 30.6742745 46.4965273, 30.6759886 46.4965803, 30.6753145 46.4981381, 30.6745634 46.4983105, 30.6726278 46.5008758, 30.674308001324555 46.501285105845476, 30.677395389349197 46.498317013552025))",2935.0,881e5dc819fffff,0,0,0,0,0,0,0,0,0,0,0,0,12415.0,0,0,0,0,0,2,0,0,0,0,1,0
"POLYGON ((30.694683919235008 46.50300723141073, 30.698807007825355 46.49904159090948, 30.695792967663778 46.494834800266716, 30.688656195748187 46.49459347918198, 30.684532704040937 46.498558989085765, 30.687546387272313 46.502765950668, 30.694683919235008 46.50300723141073))",772.0,881e5dcaa7fffff,0,0,0,0,0,0,0,0,0,0,0,0,7629.0,0,0,0,0,0,0,0,0,0,0,1,0
"POLYGON ((30.71609586154983 46.503728375124055, 30.7202176462192 46.49976212085196, 30.717202629769357 46.495556065524504, 30.710066184893314 46.49531609341685, 30.705943996479995 46.499282217241586, 30.708958656592774 46.50348844361764, 30.71609586154983 46.503728375124055))",1517.0,881e5dcab5fffff,1,0,0,0,1,1,0,0,0,0,0,0,19072.0,8,10,0,4,3,17,1,0,2,1,6,3
"POLYGON ((30.676284323826668 46.506489172259045, 30.683422398626572 46.50673110759846, 30.687546387272313 46.502765950668, 30.684532704040937 46.498558989085765, 30.677395389349197 46.498317013552025, 30.674308001324555 46.501285105845476, 30.6766819 46.5018634, 30.6760188 46.5030613, 30.675064471767193 46.50478604446008, 30.676284323826668 46.506489172259045))",496.0,881e5dcaa5fffff,0,0,0,0,0,0,0,0,0,0,0,0,8352.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.70483597145869 46.50745421465279, 30.708958656592774 46.50348844361764, 30.705943996479995 46.499282217241586, 30.698807007825355 46.49904159090948, 30.694683919235008 46.50300723141073, 30.697698222661657 46.50721362877427, 30.70483597145869 46.50745421465279))",501.0,881e5dcaa3fffff,0,0,0,0,0,0,0,0,0,0,0,0,4790.0,1,0,0,0,1,2,0,0,0,0,1,0
"POLYGON ((30.726248562339144 46.508173273704614, 30.730369942925318 46.5042068890488, 30.72735430686588 46.5000013981726, 30.7202176462192 46.49976212085196, 30.71609586154983 46.503728375124055, 30.719111141516446 46.50793403709679, 30.726248562339144 46.508173273704614))",2914.0,881e5dcab1fffff,2,2,0,0,0,7,0,0,0,0,0,0,10334.0,6,8,0,4,2,10,1,0,3,1,5,2
"POLYGON ((30.67215943524741 46.51045384537156, 30.676284323826668 46.506489172259045, 30.675064471767193 46.50478604446008, 30.6725411 46.5093465, 30.6724061 46.5093016, 30.6677195 46.5082885, 30.6670907 46.5081336, 30.66607293025629 46.51024700895575, 30.67215943524741 46.51045384537156))",178.0,881e5dc853fffff,0,0,0,0,0,0,0,0,0,0,0,0,4049.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.674061490559062 46.52283125011534, 30.6748166821726 46.52285683236472, 30.6748426 46.5228252, 30.675003113617226 46.522863147762855, 30.681201086044872 46.523073105174255, 30.68532606891204 46.51910865460362, 30.682311859318908 46.51490247970773, 30.67517302425435 46.514660584526595, 30.673214189531762 46.516542941167714, 30.6739396 46.5165689, 30.6759657 46.515939, 30.6811482 46.5202004, 30.6815157 46.5206663, 30.681505 46.5208881, 30.6803313 46.5222013, 30.6771774 46.5208879, 30.675076 46.5209314, 30.6735957 46.520416, 30.6729017 46.520898, 30.6728551 46.520983, 30.67284507029203 46.52113352771809, 30.673563507162363 46.52213622916826, 30.6736646 46.5221431, 30.67365303369219 46.52226117874281, 30.674061490559062 46.52283125011534))",371.0,881e5dcae7fffff,0,0,0,0,0,0,0,0,0,0,0,0,1669.0,0,0,0,4,0,0,0,0,0,0,0,0
"POLYGON ((30.702619221072307 46.523795970350285, 30.706742899992168 46.519830905307494, 30.703727713013762 46.515625465768785, 30.69658920391778 46.51538492030775, 30.692465121438534 46.519349854770596, 30.69547995152071 46.523555465270654, 30.702619221072307 46.523795970350285))",45.0,881e5dca85fffff,0,0,0,0,0,0,0,0,0,0,0,0,904.0,0,0,0,4,0,1,0,0,0,0,0,0
"POLYGON ((30.724036374351485 46.52451478596861, 30.728158748286997 46.5205491069377, 30.725142584858617 46.51634440304972, 30.718004403703276 46.51610520711858, 30.713881625580985 46.52007075571974, 30.716897432706848 46.52427563067805, 30.724036374351485 46.52451478596861))",375.0,881e5dca83fffff,0,0,0,0,0,0,0,0,0,0,0,0,3439.0,1,1,0,0,1,4,0,1,1,0,0,0
"MULTIPOLYGON (((30.67284507029203 46.52113352771809, 30.6727818 46.5220831, 30.673563507162363 46.52213622916826, 30.67284507029203 46.52113352771809)), ((30.674061490559062 46.52283125011534, 30.67365303369219 46.52226117874281, 30.6735765 46.5230425, 30.673812218609815 46.523070739603334, 30.674061490559062 46.52283125011534)))",636.0,881e5dcae5fffff,0,0,0,0,0,0,0,0,0,0,0,0,881.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.69135537192483 46.52752004650777, 30.69547995152071 46.523555465270654, 30.692465121438534 46.519349854770596, 30.68532606891204 46.51910865460362, 30.681201086044872 46.523073105174255, 30.684215558881498 46.5272788865746, 30.69135537192483 46.52752004650777))",89.0,881e5dcae3fffff,0,0,0,3,0,0,0,0,0,0,0,0,827.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.712774157685974 46.52824082623724, 30.716897432706848 46.52427563067805, 30.713881625580985 46.52007075571974, 30.706742899992168 46.519830905307494, 30.702619221072307 46.523795970350285, 30.70563467154629 46.52800101631795, 30.712774157685974 46.52824082623724))",167.0,881e5dca81fffff,0,0,0,0,0,0,0,0,0,0,0,0,952.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.735297144965973 46.52078760778594, 30.728158748286997 46.5205491069377, 30.724036374351485 46.52451478596861, 30.727052801527236 46.52871909621013, 30.734191958790465 46.528957556306274, 30.736129449365475 46.527093467186226, 30.736183 46.5269297, 30.7365046 46.5265661, 30.7367227294846 46.52652266336944, 30.737524252889557 46.52575150552335, 30.7363947 46.5230507, 30.73568119604836 46.52132281501023, 30.735297144965973 46.52078760778594))",1829.0,881e5dca9dfffff,0,1,0,0,1,0,0,1,0,0,0,0,5386.0,1,0,0,0,0,2,0,0,0,1,0,0
"MULTIPOLYGON (((30.674061490559062 46.52283125011534, 30.673812218609815 46.523070739603334, 30.6745673 46.5231612, 30.6748166821726 46.52285683236472, 30.674061490559062 46.52283125011534)), ((30.68009007873136 46.53124298375887, 30.684215558881498 46.5272788865746, 30.681201086044872 46.523073105174255, 30.675003113617226 46.522863147762855, 30.6764123 46.5231963, 30.6765375 46.5261712, 30.6760271 46.5280131, 30.6747657 46.5300194, 30.6743527 46.5308214, 30.674224968147 46.53104435619132, 30.68009007873136 46.53124298375887)))",255.0,881e5dcae1fffff,0,0,0,0,0,0,0,0,0,0,0,0,1585.0,0,0,0,4,0,0,0,0,0,0,0,0
"POLYGON ((30.701510495561337 46.53196572815809, 30.70563467154629 46.52800101631795, 30.702619221072307 46.523795970350285, 30.69547995152071 46.523555465270654, 30.69135537192483 46.52752004650777, 30.694370465397498 46.531725263423795, 30.701510495561337 46.53196572815809))",5.0,881e5dca8dfffff,0,0,0,0,0,0,0,0,0,0,0,0,326.0,0,0,0,3,0,0,0,0,0,0,0,0
"POLYGON ((30.722929930744904 46.53268442222215, 30.727052801527236 46.52871909621013, 30.724036374351485 46.52451478596861, 30.716897432706848 46.52427563067805, 30.712774157685974 46.52824082623724, 30.715790228454292 46.53244530753606, 30.722929930744904 46.53268442222215))",231.0,881e5dca8bfffff,0,0,0,0,0,0,0,0,0,0,0,0,6978.0,0,1,0,0,1,2,0,1,0,1,0,0
"POLYGON ((30.690245388570073 46.53568949129764, 30.694370465397498 46.531725263423795, 30.69135537192483 46.52752004650777, 30.684215558881498 46.5272788865746, 30.68009007873136 46.53124298375887, 30.683104814853266 46.53544837156215, 30.690245388570073 46.53568949129764))",1.0,881e5dcaebfffff,0,0,0,0,0,0,0,0,0,0,0,0,847.0,0,0,0,4,0,0,0,0,0,0,0,0
"POLYGON ((30.71166645641998 46.536410149915724, 30.715790228454292 46.53244530753606, 30.712774157685974 46.52824082623724, 30.70563467154629 46.52800101631795, 30.701510495561337 46.53196572815809, 30.704526209572727 46.536170380453285, 30.71166645641998 46.536410149915724))",14.0,881e5dca89fffff,0,0,0,0,0,0,0,0,0,0,0,0,1522.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.733086539714243 46.53712675809598, 30.737209005918412 46.533161301694754, 30.734191958790465 46.528957556306274, 30.727052801527236 46.52871909621013, 30.722929930744904 46.53268442222215, 30.725946621709987 46.536888338715805, 30.733086539714243 46.53712675809598))",3654.0,881e5dcad7fffff,0,0,0,0,0,2,0,0,0,1,0,0,5395.0,0,1,0,0,1,1,0,1,0,0,0,0
"POLYGON ((30.671837720507018 46.539170340299826, 30.67897883730523 46.53941211522254, 30.683104814853266 46.53544837156215, 30.68009007873136 46.53124298375887, 30.674224968147 46.53104435619132, 30.6739303 46.5315587, 30.6734304 46.532277, 30.6726534 46.5346235, 30.6722452 46.5362953, 30.6743734 46.5364476, 30.6740266 46.5373001, 30.6730637 46.5381103, 30.6720125 46.5382132, 30.6716633 46.5384294, 30.671414366117602 46.53857969060139, 30.671837720507018 46.539170340299826))",488.0,881e5dcae9fffff,0,0,0,1,0,0,0,0,0,0,0,0,778.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.70040153640785 46.540134738953256, 30.704526209572727 46.536170380453285, 30.701510495561337 46.53196572815809, 30.694370465397498 46.531725263423795, 30.690245388570073 46.53568949129764, 30.693260745475015 46.53989431452816, 30.70040153640785 46.540134738953256))",10.0,881e5dcac7fffff,0,0,0,0,0,0,0,0,0,0,0,0,192.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.72182325396606 46.540853311571404, 30.725946621709987 46.536888338715805, 30.722929930744904 46.53268442222215, 30.715790228454292 46.53244530753606, 30.71166645641998 46.536410149915724, 30.71468279087266 46.540614237453674, 30.72182325396606 46.540853311571404))",939.0,881e5dcad5fffff,0,0,0,0,0,0,0,0,0,0,0,0,5183.0,0,0,0,0,0,2,0,0,0,1,0,0
"POLYGON ((30.671837720507018 46.539170340299826, 30.671414366117602 46.53857969060139, 30.6709408 46.5388656, 30.6705257 46.539159, 30.6704047 46.5393718, 30.667922 46.5410271, 30.6655792 46.5393226, 30.6650744 46.5389004, 30.663735 46.5390282, 30.6629487 46.5390277, 30.6603837 46.5388743, 30.6588502 46.5388721, 30.6620473 46.5413162, 30.6617588 46.5418971, 30.6627006 46.5427884, 30.663137 46.5427407, 30.6635817 46.5426546, 30.6639567 46.5425335, 30.6642706 46.5424076, 30.664839 46.5421809, 30.6652037 46.5420851, 30.6655848 46.5420411, 30.6659934 46.5420253, 30.6661847 46.5420341, 30.6665007 46.542068, 30.6672315 46.54216, 30.6680558 46.5422563, 30.668584751104028 46.542294338745045, 30.671837720507018 46.539170340299826))",489.0,881e5dca17fffff,0,0,0,0,0,0,0,0,0,0,0,0,521.0,0,0,0,2,0,0,0,0,0,0,0,0
"POLYGON ((30.710558521710116 46.5445787265163, 30.71468279087266 46.540614237453674, 30.71166645641998 46.536410149915724, 30.704526209572727 46.536170380453285, 30.70040153640785 46.540134738953256, 30.70341751399853 46.544338997474576, 30.710558521710116 46.5445787265163))",170.0,881e5dcac3fffff,0,0,0,0,0,0,0,0,0,0,0,0,1609.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.7319808876645 46.54529521291616, 30.736103850778377 46.54133010964821, 30.733086539714243 46.53712675809598, 30.725946621709987 46.536888338715805, 30.72182325396606 46.540853311571404, 30.724840208762405 46.54505683421581, 30.7319808876645 46.54529521291616))",538.0,881e5dcad1fffff,0,0,0,0,0,0,0,0,0,0,0,0,6689.0,0,0,0,0,0,4,0,0,0,1,0,0
"POLYGON ((30.681993836754184 46.543617109327364, 30.67897883730523 46.53941211522254, 30.671837720507018 46.539170340299826, 30.668584751104028 46.542294338745045, 30.6687775 46.5423082, 30.669314 46.5423614, 30.670596 46.5427507, 30.6712316 46.5429975, 30.671655 46.5431143, 30.671907 46.5431152, 30.6725429 46.5428833, 30.6730892 46.5426636, 30.6741266 46.5423189, 30.6743053 46.5422675, 30.6744046 46.5422599, 30.6744984 46.5422698, 30.674619 46.5422932, 30.6764051 46.5425767, 30.6773121 46.5427313, 30.6777834 46.542815, 30.6780722 46.5429213, 30.6786796 46.5431351, 30.6794792 46.5434468, 30.6804944 46.5438689, 30.6808439 46.5440088, 30.6813711614119 46.544215175518936, 30.681993836754184 46.543617109327364))",33.0,881e5dca13fffff,0,0,0,1,0,0,0,0,0,0,0,0,978.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.6992923435388 46.54830300249696, 30.70341751399853 46.544338997474576, 30.70040153640785 46.540134738953256, 30.693260745475015 46.53989431452816, 30.689135171301185 46.54385818890126, 30.692150791680238 46.54806261834497, 30.6992923435388 46.54830300249696))",2.0,881e5dcac1fffff,0,0,0,0,0,0,0,0,0,0,0,0,253.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.720716343942012 46.54902145377755, 30.724840208762405 46.54505683421581, 30.72182325396606 46.540853311571404, 30.71468279087266 46.540614237453674, 30.710558521710116 46.5445787265163, 30.713575119889075 46.54878242019204, 30.720716343942012 46.54902145377755))",576.0,881e5dcaddfffff,0,0,0,0,0,0,0,0,0,0,0,0,2275.0,0,0,0,0,0,1,0,0,0,0,0,0
"POLYGON ((30.692150791680238 46.54806261834497, 30.689135171301185 46.54385818890126, 30.681993836754184 46.543617109327364, 30.6813711614119 46.544215175518936, 30.6820756 46.5444909, 30.6831862 46.5449928, 30.6852329 46.5459006, 30.6862941 46.546385, 30.6871532 46.5468741, 30.6880519 46.547372, 30.6892637 46.5480369, 30.6898536 46.5483867, 30.6904307 46.5487291, 30.691065113117958 46.54910552546669, 30.692150791680238 46.54806261834497))",1.0,881e5dcacdfffff,0,0,0,0,0,0,0,0,0,0,0,0,39.0,0,0,0,1,0,0,0,0,0,0,0,0
"POLYGON ((30.713575119889075 46.54878242019204, 30.710558521710116 46.5445787265163, 30.70341751399853 46.544338997474576, 30.6992923435388 46.54830300249696, 30.702308584750643 46.552506867143116, 30.70868445407477 46.5527208510473, 30.7088065 46.5526153, 30.709533193448802 46.55266694187196, 30.713575119889075 46.54878242019204))",68.0,881e5dcacbfffff,0,0,0,0,0,0,0,0,0,0,0,0,1407.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.730875002568375 46.55346292052815, 30.734998462706805 46.54949817053086, 30.7319808876645 46.54529521291616, 30.724840208762405 46.54505683421581, 30.720716343942012 46.54902145377755, 30.722330594843225 46.551270181836415, 30.7250772 46.5509273, 30.7309962 46.5520773, 30.730489 46.5527479, 30.72989074506516 46.55343007196791, 30.730875002568375 46.55346292052815))",130.0,881e5dcad9fffff,0,0,0,0,0,1,0,0,0,0,0,0,2548.0,1,0,1,0,0,0,0,0,0,0,0,0
"POLYGON ((30.702308584750643 46.552506867143116, 30.6992923435388 46.54830300249696, 30.692150791680238 46.54806261834497, 30.691065113117958 46.54910552546669, 30.6914554 46.5493371, 30.6923959 46.5500441, 30.6926552 46.5502544, 30.6934136 46.5508974, 30.6943552 46.5516978, 30.6951659 46.5523835, 30.6953915 46.5525925, 30.6961503 46.5533409, 30.6969421 46.5541713, 30.6975048 46.5547595, 30.6975576 46.5548377, 30.6984613 46.5558393, 30.698634299935385 46.55603686147128, 30.702308584750643 46.552506867143116))",4.0,881e5dcac9fffff,0,0,0,0,0,0,0,0,0,0,0,0,296.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.720716343942012 46.54902145377755, 30.713575119889075 46.54878242019204, 30.709533193448802 46.55266694187196, 30.7107667 46.5527546, 30.7192045 46.5533812, 30.7190976 46.5520086, 30.7196539 46.551716, 30.7203583 46.5515164, 30.722330594843225 46.551270181836415, 30.720716343942012 46.54902145377755))",430.0,881e5dc137fffff,0,0,0,0,0,0,0,0,0,0,0,0,1282.0,1,0,1,0,0,1,0,0,0,0,0,0
"POLYGON ((30.702308584750643 46.552506867143116, 30.698634299935385 46.55603686147128, 30.6990438 46.5565045, 30.7007891 46.5561978, 30.7014086 46.555033, 30.7072971 46.5539207, 30.70868445407477 46.5527208510473, 30.702308584750643 46.552506867143116))",225.0,881e5dc135fffff,0,0,0,0,0,0,0,0,0,0,0,0,502.0,0,0,0,0,0,0,0,0,0,0,0,0
"POLYGON ((30.74103449705374 46.5579031265594, 30.745157552170365 46.55393824619018, 30.74213935698001 46.54973585374128, 30.734998462706805 46.54949817053086, 30.730875002568375 46.55346292052815, 30.73389284163088 46.55766548410409, 30.74103449705374 46.5579031265594))",371.0,881e5dc1e5fffff,0,0,0,0,0,0,0,0,0,0,0,0,1333.0,1,0,2,0,0,1,0,0,0,0,0,0
"POLYGON ((30.756420814211584 46.55020986993659, 30.752298661376937 46.55417523383831, 30.755317476617336 46.55837706098543, 30.762458800319408 46.55861335299905, 30.766580547504837 46.55464785887602, 30.764170457451613 46.55129383557633, 30.7640714 46.5512568, 30.762052520876633 46.550396263975436, 30.756420814211584 46.55020986993659))",1164.0,881e5dc1e3fffff,2,0,3,1,0,1,1,1,0,0,0,2,1933.0,0,0,2,0,0,1,0,0,3,0,0,1
"POLYGON ((30.773721323987637 46.554883496308605, 30.776741114467708 46.559084586735004, 30.783882104475342 46.55931952850047, 30.785546317714193 46.55771764829352, 30.7854908 46.5576939, 30.7854234 46.5569054, 30.7853975 46.5566927, 30.7843681 46.5566329, 30.78268 46.5563709, 30.7816917 46.5561614, 30.7815851 46.5561355, 30.7805124 46.5559232, 30.7776447 46.5552618, 30.775747 46.554846, 30.7742458 46.5544884, 30.77415671227163 46.55446447053318, 30.773721323987637 46.554883496308605))",496.0,881e5dc181fffff,0,0,0,0,0,0,0,0,0,0,0,0,6892.0,0,0,1,0,0,1,0,0,3,0,0,3
"POLYGON ((30.75119482686232 46.56234207166291, 30.755317476617336 46.55837706098543, 30.752298661376937 46.55417523383831, 30.745157552170365 46.55393824619018, 30.74103449705374 46.5579031265594, 30.74405295641122 46.562105124881334, 30.75119482686232 46.56234207166291))",135.0,881e5dc1e1fffff,0,0,0,0,0,0,0,0,0,0,0,0,1992.0,2,0,4,1,0,1,1,1,0,0,0,2
"POLYGON ((30.7726197732712 46.56305021101558, 30.776741114467708 46.559084586735004, 30.773721323987637 46.554883496308605, 30.766580547504837 46.55464785887602, 30.762458800319408 46.55861335299905, 30.76547823551163 46.56281461470854, 30.7726197732712 46.56305021101558))",1256.0,881e5dc18dfffff,0,0,0,0,0,1,0,0,1,0,0,1,3845.0,2,0,4,1,0,1,1,1,2,0,0,4
"POLYGON ((30.783882104475342 46.55931952850047, 30.786902514563618 46.5635200533059, 30.787670207360605 46.56354523519541, 30.786918 46.5583044, 30.785546317714193 46.55771764829352, 30.783882104475342 46.55931952850047))",4259.0,881e5dc18bfffff,0,0,0,0,0,0,0,0,0,0,0,0,3474.0,2,0,0,0,1,0,2,0,0,0,0,4
"POLYGON ((30.74405295641122 46.562105124881334, 30.74103449705374 46.5579031265594, 30.73389284163088 46.55766548410409, 30.72976888435304 46.561629880693374, 30.73097900757853 46.563314761103975, 30.7310759 46.5632161, 30.7317804 46.5625937, 30.7325706 46.5622516, 30.733589 46.5620351, 30.7347201 46.5619417, 30.7380833 46.5618345, 30.7389 46.5619028, 30.7404277 46.5622171, 30.740773 46.5622262, 30.7412144 46.5621456, 30.7427542 46.5621923, 30.743765795123803 46.56238121176384, 30.74405295641122 46.562105124881334))",7.0,881e5dc1edfffff,0,0,0,0,0,0,0,0,0,0,0,0,939.0,1,0,1,0,0,0,0,0,0,0,0,0
"POLYGON ((30.761355991458053 46.5667797556306, 30.76547823551163 46.56281461470854, 30.762458800319408 46.55861335299905, 30.755317476617336 46.55837706098543, 30.75119482686232 46.56234207166291, 30.752636890428878 46.56434888640541, 30.7541064 46.564861, 30.7558109 46.5655426, 30.7560927 46.5656577, 30.7562419 46.5657186, 30.7570571 46.5661521, 30.7575836 46.5665086, 30.757720587977136 46.566659501134545, 30.761355991458053 46.5667797556306))",22.0,881e5dc1ebfffff,0,0,0,0,0,0,0,0,0,0,0,0,3465.0,2,0,3,1,0,2,1,1,1,0,0,3
